split,model,k,full,top_k
224,gigapath,200,0.16666666666666666,0.16666666666666666
224,gigapath,500,0.16666666666666666,0.16666666666666666
224,gigapath,1000,0.16666666666666666,0.16666666666666666
224,uni2,20,0.5,0.6666666666666666
224,uni2,50,0.5,0.6666666666666666
224,uni2,100,0.5,1.0
224,uni2,200,0.5,0.8333333333333334
224,uni2,500,0.5,0.5
224,uni2,1000,0.5,0.5
224,virchow2,20,0.16666666666666666,0.16666666666666666
224,virchow2,50,0.16666666666666666,0.16666666666666666
224,virchow2,100,0.16666666666666666,0.16666666666666666
224,virchow2,200,0.16666666666666666,0.16666666666666666
224,virchow2,500,0.16666666666666666,0.16666666666666666
224,virchow2,1000,0.16666666666666666,0.16666666666666666
225,gigapath,20,0.8333333333333334,0.5
225,gigapath,50,0.8333333333333334,0.5
225,gigapath,100,0.8333333333333334,0.5
225,gigapath,200,0.8333333333333334,0.8333333333333334
225,gigapath,500,0.8333333333333334,0.8333333333333334
225,gigapath,1000,0.8333333333333334,0.8333333333333334
225,uni2,20,0.3333333333333333,0.3333333333333333
225,uni2,50,0.3333333333333333,0.8333333333333334
225,uni2,100,0.3333333333333333,0.8333333333333334
225,uni2,200,0.3333333333333333,0.6666666666666666
225,uni2,500,0.3333333333333333,0.6666666666666666
225,uni2,1000,0.3333333333333333,0.3333333333333333
225,virchow2,20,0.8333333333333334,0.3333333333333333
225,virchow2,50,0.8333333333333334,0.5
225,virchow2,100,0.8333333333333334,0.5
225,virchow2,200,0.8333333333333334,0.5
225,virchow2,500,0.8333333333333334,0.3333333333333333
225,virchow2,1000,0.8333333333333334,0.5
226,gigapath,20,0.5,0.3333333333333333
226,gigapath,50,0.5,0.5
226,gigapath,100,0.5,0.5
226,gigapath,200,0.5,0.16666666666666666
226,gigapath,500,0.5,0.16666666666666666
226,gigapath,1000,0.5,0.5
226,uni2,20,0.6666666666666666,0.3333333333333333
226,uni2,50,0.6666666666666666,0.6666666666666666
226,uni2,100,0.6666666666666666,0.6666666666666666
226,uni2,200,0.6666666666666666,0.6666666666666666
226,uni2,500,0.6666666666666666,0.6666666666666666
226,uni2,1000,0.6666666666666666,0.6666666666666666
226,virchow2,20,0.16666666666666666,0.8333333333333334
226,virchow2,50,0.16666666666666666,0.16666666666666666
226,virchow2,100,0.16666666666666666,0.3333333333333333
226,virchow2,200,0.16666666666666666,0.3333333333333333
226,virchow2,500,0.16666666666666666,0.3333333333333333
226,virchow2,1000,0.16666666666666666,0.3333333333333333
227,gigapath,20,0.5,0.5
227,gigapath,50,0.5,0.5
227,gigapath,100,0.5,0.5
227,gigapath,200,0.5,0.5
227,gigapath,500,0.5,0.16666666666666666
227,gigapath,1000,0.5,0.16666666666666666
227,uni2,20,0.8333333333333334,0.0
227,uni2,50,0.8333333333333334,0.8333333333333334
227,uni2,100,0.8333333333333334,0.8333333333333334
227,uni2,200,0.8333333333333334,0.8333333333333334
227,uni2,500,0.8333333333333334,0.8333333333333334
227,uni2,1000,0.8333333333333334,0.8333333333333334
227,virchow2,20,0.5,0.16666666666666666
227,virchow2,50,0.5,0.16666666666666666
227,virchow2,100,0.5,0.5
227,virchow2,200,0.5,0.5
227,virchow2,500,0.5,0.5
227,virchow2,1000,0.5,0.16666666666666666
228,gigapath,20,0.3333333333333333,0.3333333333333333
228,gigapath,50,0.3333333333333333,0.6666666666666666
228,gigapath,100,0.3333333333333333,0.3333333333333333
228,gigapath,200,0.3333333333333333,0.3333333333333333
228,gigapath,500,0.3333333333333333,0.3333333333333333
228,gigapath,1000,0.3333333333333333,0.3333333333333333
228,uni2,20,0.6666666666666666,0.6666666666666666
228,uni2,50,0.6666666666666666,0.6666666666666666
228,uni2,100,0.6666666666666666,0.6666666666666666
228,uni2,200,0.6666666666666666,0.6666666666666666
228,uni2,500,0.6666666666666666,0.6666666666666666
228,uni2,1000,0.6666666666666666,0.6666666666666666
228,virchow2,20,0.6666666666666666,0.3333333333333333
228,virchow2,50,0.6666666666666666,0.3333333333333333
228,virchow2,100,0.6666666666666666,0.6666666666666666
228,virchow2,200,0.6666666666666666,0.6666666666666666
228,virchow2,500,0.6666666666666666,0.6666666666666666
228,virchow2,1000,0.6666666666666666,0.6666666666666666
229,gigapath,20,0.3333333333333333,0.3333333333333333
229,gigapath,50,0.3333333333333333,0.3333333333333333
229,gigapath,100,0.3333333333333333,0.3333333333333333
229,gigapath,200,0.3333333333333333,0.3333333333333333
229,gigapath,500,0.3333333333333333,0.3333333333333333
229,gigapath,1000,0.3333333333333333,0.3333333333333333
229,uni2,20,0.3333333333333333,0.0
229,uni2,50,0.3333333333333333,0.3333333333333333
229,uni2,100,0.3333333333333333,0.3333333333333333
229,uni2,200,0.3333333333333333,0.3333333333333333
229,uni2,500,0.3333333333333333,0.3333333333333333
229,uni2,1000,0.3333333333333333,0.3333333333333333
229,virchow2,20,0.3333333333333333,0.3333333333333333
229,virchow2,50,0.3333333333333333,0.3333333333333333
229,virchow2,100,0.3333333333333333,0.3333333333333333
229,virchow2,200,0.3333333333333333,0.3333333333333333
229,virchow2,500,0.3333333333333333,0.3333333333333333
229,virchow2,1000,0.3333333333333333,0.3333333333333333
230,gigapath,20,0.3333333333333333,0.6666666666666666
230,gigapath,50,0.3333333333333333,0.3333333333333333
230,gigapath,100,0.3333333333333333,0.3333333333333333
230,gigapath,200,0.3333333333333333,0.3333333333333333
230,gigapath,500,0.3333333333333333,0.3333333333333333
230,gigapath,1000,0.3333333333333333,0.3333333333333333
230,uni2,20,0.6666666666666666,0.16666666666666666
230,uni2,50,0.6666666666666666,0.3333333333333333
230,uni2,100,0.6666666666666666,0.3333333333333333
230,uni2,200,0.6666666666666666,0.6666666666666666
230,uni2,500,0.6666666666666666,0.6666666666666666
230,uni2,1000,0.6666666666666666,0.6666666666666666
230,virchow2,20,0.5,0.5
230,virchow2,50,0.5,0.3333333333333333
230,virchow2,100,0.5,0.5
230,virchow2,200,0.5,0.5
230,virchow2,500,0.5,0.5
230,virchow2,1000,0.5,0.5
231,gigapath,20,0.3333333333333333,0.3333333333333333
231,gigapath,50,0.3333333333333333,0.5
231,gigapath,100,0.3333333333333333,0.16666666666666666
231,gigapath,200,0.3333333333333333,0.3333333333333333
231,gigapath,500,0.3333333333333333,0.3333333333333333
231,gigapath,1000,0.3333333333333333,0.3333333333333333
231,uni2,20,0.5,0.16666666666666666
231,uni2,50,0.5,0.3333333333333333
231,uni2,100,0.5,0.6666666666666666
231,uni2,200,0.5,0.6666666666666666
231,uni2,500,0.5,0.5
231,uni2,1000,0.5,0.5
231,virchow2,20,0.16666666666666666,0.3333333333333333
231,virchow2,50,0.16666666666666666,0.3333333333333333
231,virchow2,100,0.16666666666666666,0.0
231,virchow2,200,0.16666666666666666,0.3333333333333333
231,virchow2,500,0.16666666666666666,0.0
231,virchow2,1000,0.16666666666666666,0.16666666666666666
232,gigapath,20,0.6666666666666666,0.6666666666666666
232,gigapath,50,0.6666666666666666,1.0
232,gigapath,100,0.6666666666666666,0.6666666666666666
232,gigapath,200,0.6666666666666666,0.6666666666666666
232,gigapath,500,0.6666666666666666,0.6666666666666666
232,gigapath,1000,0.6666666666666666,0.6666666666666666
232,uni2,20,0.6666666666666666,0.5
232,uni2,50,0.6666666666666666,0.6666666666666666
232,uni2,100,0.6666666666666666,0.6666666666666666
232,uni2,200,0.6666666666666666,0.6666666666666666
232,uni2,500,0.6666666666666666,0.6666666666666666
232,uni2,1000,0.6666666666666666,0.6666666666666666
232,virchow2,20,0.3333333333333333,0.6666666666666666
232,virchow2,50,0.3333333333333333,0.3333333333333333
232,virchow2,100,0.3333333333333333,0.3333333333333333
232,virchow2,200,0.3333333333333333,0.3333333333333333
232,virchow2,500,0.3333333333333333,0.3333333333333333
232,virchow2,1000,0.3333333333333333,0.3333333333333333
233,gigapath,20,0.3333333333333333,0.3333333333333333
233,gigapath,50,0.3333333333333333,0.6666666666666666
233,gigapath,100,0.3333333333333333,0.6666666666666666
233,gigapath,200,0.3333333333333333,0.3333333333333333
233,gigapath,500,0.3333333333333333,0.3333333333333333
233,gigapath,1000,0.3333333333333333,0.3333333333333333
233,uni2,20,0.5,0.5
233,uni2,50,0.5,0.16666666666666666
233,uni2,100,0.5,0.5
233,uni2,200,0.5,0.5
233,uni2,500,0.5,0.5
233,uni2,1000,0.5,0.5
233,virchow2,20,0.0,0.0
233,virchow2,50,0.0,0.16666666666666666
233,virchow2,100,0.0,0.0
233,virchow2,200,0.0,0.3333333333333333
233,virchow2,500,0.0,0.3333333333333333
233,virchow2,1000,0.0,0.0
234,gigapath,20,0.0,0.16666666666666666
234,gigapath,50,0.0,0.5
234,gigapath,100,0.0,0.16666666666666666
234,gigapath,200,0.0,0.16666666666666666
234,gigapath,500,0.0,0.0
234,gigapath,1000,0.0,0.0
234,uni2,20,0.16666666666666666,0.16666666666666666
234,uni2,50,0.16666666666666666,0.16666666666666666
234,uni2,100,0.16666666666666666,0.16666666666666666
234,uni2,200,0.16666666666666666,0.16666666666666666
234,uni2,500,0.16666666666666666,0.16666666666666666
234,uni2,1000,0.16666666666666666,0.16666666666666666
234,virchow2,20,0.0,0.0
234,virchow2,50,0.0,0.0
234,virchow2,100,0.0,0.0
234,virchow2,200,0.0,0.0
234,virchow2,500,0.0,0.0
234,virchow2,1000,0.0,0.0
235,gigapath,20,0.8333333333333334,0.6666666666666666
235,gigapath,50,0.8333333333333334,0.6666666666666666
235,gigapath,100,0.8333333333333334,0.6666666666666666
235,gigapath,200,0.8333333333333334,0.8333333333333334
235,gigapath,500,0.8333333333333334,0.8333333333333334
235,gigapath,1000,0.8333333333333334,0.6666666666666666
235,uni2,20,0.8333333333333334,0.3333333333333333
235,uni2,50,0.8333333333333334,0.6666666666666666
235,uni2,100,0.8333333333333334,0.8333333333333334
235,uni2,200,0.8333333333333334,0.8333333333333334
235,uni2,500,0.8333333333333334,0.8333333333333334
235,uni2,1000,0.8333333333333334,0.8333333333333334
235,virchow2,20,0.8333333333333334,0.8333333333333334
235,virchow2,50,0.8333333333333334,0.8333333333333334
235,virchow2,100,0.8333333333333334,0.8333333333333334
235,virchow2,200,0.8333333333333334,0.8333333333333334
235,virchow2,500,0.8333333333333334,0.8333333333333334
235,virchow2,1000,0.8333333333333334,0.8333333333333334
236,gigapath,20,0.8333333333333334,0.5
236,gigapath,50,0.8333333333333334,0.8333333333333334
236,gigapath,100,0.8333333333333334,0.8333333333333334
236,gigapath,200,0.8333333333333334,0.8333333333333334
236,gigapath,500,0.8333333333333334,0.8333333333333334
236,gigapath,1000,0.8333333333333334,0.8333333333333334
236,uni2,20,0.8333333333333334,0.6666666666666666
236,uni2,50,0.8333333333333334,0.6666666666666666
236,uni2,100,0.8333333333333334,0.8333333333333334
236,uni2,200,0.8333333333333334,0.8333333333333334
236,uni2,500,0.8333333333333334,0.8333333333333334
236,uni2,1000,0.8333333333333334,0.8333333333333334
236,virchow2,20,0.8333333333333334,0.3333333333333333
236,virchow2,50,0.8333333333333334,0.8333333333333334
236,virchow2,100,0.8333333333333334,0.8333333333333334
236,virchow2,200,0.8333333333333334,0.8333333333333334
236,virchow2,500,0.8333333333333334,0.8333333333333334
236,virchow2,1000,0.8333333333333334,0.8333333333333334
237,gigapath,20,0.5,0.8333333333333334
237,gigapath,50,0.5,0.5
237,gigapath,100,0.5,0.5
237,gigapath,200,0.5,0.5
237,gigapath,500,0.5,0.5
237,gigapath,1000,0.5,0.5
237,uni2,20,0.16666666666666666,0.0
237,uni2,50,0.16666666666666666,0.0
237,uni2,100,0.16666666666666666,0.16666666666666666
237,uni2,200,0.16666666666666666,0.16666666666666666
237,uni2,500,0.16666666666666666,0.16666666666666666
237,uni2,1000,0.16666666666666666,0.16666666666666666
237,virchow2,20,0.5,0.5
237,virchow2,50,0.5,0.16666666666666666
237,virchow2,100,0.5,0.16666666666666666
237,virchow2,200,0.5,0.16666666666666666
237,virchow2,500,0.5,0.16666666666666666
237,virchow2,1000,0.5,0.16666666666666666
238,gigapath,20,0.5,0.5
238,gigapath,50,0.5,0.16666666666666666
238,gigapath,100,0.5,0.16666666666666666
238,gigapath,200,0.5,0.3333333333333333
238,gigapath,500,0.5,0.6666666666666666
238,gigapath,1000,0.5,0.6666666666666666
238,uni2,20,0.8333333333333334,0.3333333333333333
238,uni2,50,0.8333333333333334,0.8333333333333334
238,uni2,100,0.8333333333333334,0.8333333333333334
238,uni2,200,0.8333333333333334,0.8333333333333334
238,uni2,500,0.8333333333333334,0.8333333333333334
238,uni2,1000,0.8333333333333334,0.8333333333333334
238,virchow2,20,0.16666666666666666,0.16666666666666666
238,virchow2,50,0.16666666666666666,0.16666666666666666
238,virchow2,100,0.16666666666666666,0.16666666666666666
238,virchow2,200,0.16666666666666666,0.16666666666666666
238,virchow2,500,0.16666666666666666,0.16666666666666666
238,virchow2,1000,0.16666666666666666,0.16666666666666666
239,gigapath,20,0.6666666666666666,0.3333333333333333
239,gigapath,50,0.6666666666666666,0.8333333333333334
239,gigapath,100,0.6666666666666666,0.6666666666666666
239,gigapath,200,0.6666666666666666,0.6666666666666666
239,gigapath,500,0.6666666666666666,0.6666666666666666
239,gigapath,1000,0.6666666666666666,0.6666666666666666
239,uni2,20,0.8333333333333334,0.0
239,uni2,50,0.8333333333333334,0.5
239,uni2,100,0.8333333333333334,0.8333333333333334
239,uni2,200,0.8333333333333334,0.8333333333333334
239,uni2,500,0.8333333333333334,0.8333333333333334
239,uni2,1000,0.8333333333333334,0.8333333333333334
239,virchow2,20,0.3333333333333333,0.3333333333333333
239,virchow2,50,0.3333333333333333,0.3333333333333333
239,virchow2,100,0.3333333333333333,0.3333333333333333
239,virchow2,200,0.3333333333333333,0.3333333333333333
239,virchow2,500,0.3333333333333333,0.3333333333333333
239,virchow2,1000,0.3333333333333333,0.3333333333333333
240,gigapath,20,0.3333333333333333,0.3333333333333333
240,gigapath,50,0.3333333333333333,0.3333333333333333
240,gigapath,100,0.3333333333333333,0.3333333333333333
240,gigapath,200,0.3333333333333333,0.3333333333333333
240,gigapath,500,0.3333333333333333,0.3333333333333333
240,gigapath,1000,0.3333333333333333,0.3333333333333333
240,uni2,20,0.3333333333333333,0.5
240,uni2,50,0.3333333333333333,0.3333333333333333
240,uni2,100,0.3333333333333333,0.3333333333333333
240,uni2,200,0.3333333333333333,0.3333333333333333
240,uni2,500,0.3333333333333333,0.3333333333333333
240,uni2,1000,0.3333333333333333,0.3333333333333333
240,virchow2,20,0.3333333333333333,0.3333333333333333
240,virchow2,50,0.3333333333333333,0.3333333333333333
240,virchow2,100,0.3333333333333333,0.3333333333333333
240,virchow2,200,0.3333333333333333,0.3333333333333333
240,virchow2,500,0.3333333333333333,0.3333333333333333
240,virchow2,1000,0.3333333333333333,0.3333333333333333
241,gigapath,20,0.3333333333333333,0.3333333333333333
241,gigapath,50,0.3333333333333333,0.3333333333333333
241,gigapath,100,0.3333333333333333,0.3333333333333333
241,gigapath,200,0.3333333333333333,0.3333333333333333
241,gigapath,500,0.3333333333333333,0.3333333333333333
241,gigapath,1000,0.3333333333333333,0.3333333333333333
241,uni2,20,0.16666666666666666,0.16666666666666666
241,uni2,50,0.16666666666666666,0.16666666666666666
241,uni2,100,0.16666666666666666,0.3333333333333333
241,uni2,200,0.16666666666666666,0.3333333333333333
241,uni2,500,0.16666666666666666,0.16666666666666666
241,uni2,1000,0.16666666666666666,0.16666666666666666
241,virchow2,20,0.3333333333333333,0.5
241,virchow2,50,0.3333333333333333,0.16666666666666666
241,virchow2,100,0.3333333333333333,0.16666666666666666
241,virchow2,200,0.3333333333333333,0.16666666666666666
241,virchow2,500,0.3333333333333333,0.3333333333333333
241,virchow2,1000,0.3333333333333333,0.3333333333333333
242,gigapath,20,0.5,0.16666666666666666
242,gigapath,50,0.5,0.5
242,gigapath,100,0.5,0.5
242,gigapath,200,0.5,0.3333333333333333
242,gigapath,500,0.5,0.5
242,gigapath,1000,0.5,0.5
242,uni2,20,0.6666666666666666,0.0
242,uni2,50,0.6666666666666666,0.5
242,uni2,100,0.6666666666666666,0.3333333333333333
242,uni2,200,0.6666666666666666,0.3333333333333333
242,uni2,500,0.6666666666666666,0.6666666666666666
242,uni2,1000,0.6666666666666666,0.6666666666666666
242,virchow2,20,0.16666666666666666,0.5
242,virchow2,50,0.16666666666666666,0.16666666666666666
242,virchow2,100,0.16666666666666666,0.5
242,virchow2,200,0.16666666666666666,0.5
242,virchow2,500,0.16666666666666666,0.16666666666666666
242,virchow2,1000,0.16666666666666666,0.16666666666666666
243,gigapath,20,0.16666666666666666,0.5
243,gigapath,50,0.16666666666666666,0.16666666666666666
243,gigapath,100,0.16666666666666666,0.16666666666666666
243,gigapath,200,0.16666666666666666,0.16666666666666666
243,gigapath,500,0.16666666666666666,0.16666666666666666
243,gigapath,1000,0.16666666666666666,0.16666666666666666
243,uni2,20,0.16666666666666666,0.5
243,uni2,50,0.16666666666666666,0.16666666666666666
243,uni2,100,0.16666666666666666,0.16666666666666666
243,uni2,200,0.16666666666666666,0.16666666666666666
243,uni2,500,0.16666666666666666,0.16666666666666666
243,uni2,1000,0.16666666666666666,0.16666666666666666
243,virchow2,20,0.16666666666666666,0.16666666666666666
243,virchow2,50,0.16666666666666666,0.16666666666666666
243,virchow2,100,0.16666666666666666,0.16666666666666666
243,virchow2,200,0.16666666666666666,0.16666666666666666
243,virchow2,500,0.16666666666666666,0.16666666666666666
243,virchow2,1000,0.16666666666666666,0.16666666666666666
244,gigapath,20,0.6666666666666666,0.3333333333333333
244,gigapath,50,0.6666666666666666,0.3333333333333333
244,gigapath,100,0.6666666666666666,0.3333333333333333
244,gigapath,200,0.6666666666666666,0.6666666666666666
244,gigapath,500,0.6666666666666666,0.6666666666666666
244,gigapath,1000,0.6666666666666666,0.6666666666666666
244,uni2,20,0.6666666666666666,0.0
244,uni2,50,0.6666666666666666,0.6666666666666666
244,uni2,100,0.6666666666666666,0.6666666666666666
244,uni2,200,0.6666666666666666,0.8333333333333334
244,uni2,500,0.6666666666666666,0.3333333333333333
244,uni2,1000,0.6666666666666666,0.3333333333333333
244,virchow2,20,0.3333333333333333,0.3333333333333333
244,virchow2,50,0.3333333333333333,0.3333333333333333
244,virchow2,100,0.3333333333333333,0.3333333333333333
244,virchow2,200,0.3333333333333333,0.3333333333333333
244,virchow2,500,0.3333333333333333,0.3333333333333333
244,virchow2,1000,0.3333333333333333,0.3333333333333333
245,gigapath,20,0.5,0.5
245,gigapath,50,0.5,0.5
245,gigapath,100,0.5,0.5
245,gigapath,200,0.5,0.3333333333333333
245,gigapath,500,0.5,0.5
245,gigapath,1000,0.5,0.5
245,uni2,20,0.5,0.5
245,uni2,50,0.5,0.3333333333333333
245,uni2,100,0.5,0.5
245,uni2,200,0.5,0.5
245,uni2,500,0.5,0.5
245,uni2,1000,0.5,0.5
245,virchow2,20,0.5,0.3333333333333333
245,virchow2,50,0.5,0.5
245,virchow2,100,0.5,0.5
245,virchow2,200,0.5,0.5
245,virchow2,500,0.5,0.5
245,virchow2,1000,0.5,0.5
246,gigapath,20,0.5,0.3333333333333333
246,gigapath,50,0.5,0.3333333333333333
246,gigapath,100,0.5,0.5
246,gigapath,200,0.5,0.5
246,gigapath,500,0.5,0.5
246,gigapath,1000,0.5,0.5
246,uni2,20,0.6666666666666666,0.0
246,uni2,50,0.6666666666666666,0.6666666666666666
246,uni2,100,0.6666666666666666,0.5
246,uni2,200,0.6666666666666666,0.5
246,uni2,500,0.6666666666666666,0.6666666666666666
246,uni2,1000,0.6666666666666666,0.6666666666666666
246,virchow2,20,0.5,0.5
246,virchow2,50,0.5,0.0
246,virchow2,100,0.5,0.3333333333333333
246,virchow2,200,0.5,0.3333333333333333
246,virchow2,500,0.5,0.5
246,virchow2,1000,0.5,0.5
247,gigapath,20,0.5,0.16666666666666666
247,gigapath,50,0.5,0.5
247,gigapath,100,0.5,0.5
247,gigapath,200,0.5,0.5
247,gigapath,500,0.5,0.5
247,gigapath,1000,0.5,0.5
247,uni2,20,0.5,0.16666666666666666
247,uni2,50,0.5,0.5
247,uni2,100,0.5,0.5
247,uni2,200,0.5,0.5
247,uni2,500,0.5,0.8333333333333334
247,uni2,1000,0.5,0.5
247,virchow2,20,0.16666666666666666,0.5
247,virchow2,50,0.16666666666666666,0.5
247,virchow2,100,0.16666666666666666,0.16666666666666666
247,virchow2,200,0.16666666666666666,0.16666666666666666
247,virchow2,500,0.16666666666666666,0.16666666666666666
